EMAIL_INTERACTION_ID,CUSTOMER_ID,TIER,EMAIL_DATE,DELIVERY_STATUS,OPENED_FLAG,CLICKED_FLAG,REPLY_RECEIVED,REACH_BACK,EMAIL_TYPE,SUBJECT_CATEGORY
EML000317,2178875514,unidentified,2025-01-24,Delivered,false,false,false,false,Promo,Product
EML000318,2178875514,unidentified,2025-03-06,Delivered,false,false,false,false,Education,Offer
EML000319,2517500998,tier_2,2025-10-07,Delivered,true,false,false,true,Promo,Generic
EML000320,2517500998,tier_2,2025-05-02,Bounced,false,false,false,false,Follow-up,Awareness
EML000321,2517500998,tier_2,2025-05-15,Bounced,false,false,false,false,Reminder,Generic
EML000322,2517500998,tier_2,2025-05-07,Delivered,true,false,false,false,Follow-up,Generic
EML000323,2517500998,tier_2,2025-11-07,Delivered,true,false,true,false,Promo,Generic
EML000324,2517500998,tier_2,2025-10-15,Delivered,true,false,false,true,Promo,Awareness
EML000325,2517500998,tier_2,2025-08-25,Delivered,false,false,false,false,Education,Generic
EML000326,2517500998,tier_2,2025-10-25,Delivered,true,false,false,false,Promo,Offer
EML000327,2517500998,tier_2,2025-12-25,Bounced,false,false,false,false,Reminder,Awareness
EML000328,1564898740,tier_2,2025-02-21,Delivered,true,false,false,false,Promo,Awareness
EML000329,1564898740,tier_2,2025-09-16,Delivered,false,false,false,false,Education,Product
EML000330,1564898740,tier_2,2025-05-03,Delivered,false,false,false,false,Promo,Awareness
EML000331,1564898740,tier_2,2025-12-25,Delivered,false,false,false,false,Follow-up,Generic
EML000332,1564898740,tier_2,2025-12-03,Bounced,false,false,false,false,Promo,Product
EML000333,1564898740,tier_2,2025-12-08,Delivered,false,false,false,false,Education,Generic
EML000334,3001486730,tier_3,2025-09-06,Delivered,false,false,false,false,Promo,Product
EML000335,3001486730,tier_3,2025-08-22,Delivered,false,false,false,false,Reminder,Awareness
EML000336,3001486730,tier_3,2025-01-21,Delivered,false,false,false,false,Follow-up,Generic
EML000337,3001486730,tier_3,2025-07-04,Delivered,false,false,false,false,Follow-up,Generic
EML000338,3001486730,tier_3,2025-07-29,Delivered,true,false,false,false,Follow-up,Awareness
EML000339,3001486730,tier_3,2025-05-17,Delivered,false,false,false,false,Follow-up,Offer
EML000340,1893304063,unidentified,2025-05-02,Delivered,false,false,false,false,Education,Generic
EML000341,1893304063,unidentified,2025-07-17,Delivered,false,false,false,false,Promo,Generic
EML000342,1893304063,unidentified,2025-12-27,Delivered,false,false,false,false,Education,Product
EML000343,1687259635,tier_3,2025-02-16,Delivered,false,false,false,false,Reminder,Offer
EML000344,1687259635,tier_3,2025-02-12,Delivered,false,false,false,false,Education,Offer
EML000345,1687259635,tier_3,2025-03-26,Bounced,false,false,false,false,Reminder,Product
EML000346,1687259635,tier_3,2025-10-02,Delivered,true,false,false,false,Reminder,Awareness
EML000347,5682323070,tier_1,2025-06-25,Delivered,false,false,false,false,Reminder,Awareness
EML000348,5682323070,tier_1,2025-12-24,Delivered,false,false,false,false,Reminder,Generic
EML000349,5682323070,tier_1,2025-09-17,Bounced,false,false,false,false,Reminder,Awareness
EML000350,5682323070,tier_1,2025-12-22,Delivered,true,false,false,false,Reminder,Awareness
EML000351,5682323070,tier_1,2025-03-06,Delivered,true,false,true,false,Education,Product
EML000352,5682323070,tier_1,2025-04-07,Delivered,false,false,false,false,Reminder,Product
EML000353,5682323070,tier_1,2025-08-25,Delivered,true,true,false,false,Education,Generic
EML000354,5682323070,tier_1,2025-01-29,Delivered,true,false,false,false,Education,Product
EML000355,8236268845,tier_1,2025-03-27,Delivered,true,true,false,false,Education,Offer
EML000356,8236268845,tier_1,2025-03-27,Delivered,true,false,false,false,Promo,Generic
EML000357,8236268845,tier_1,2025-09-20,Delivered,false,false,false,false,Follow-up,Product
EML000358,8236268845,tier_1,2025-02-16,Delivered,false,false,false,false,Reminder,Offer
EML000359,8236268845,tier_1,2025-01-31,Delivered,true,false,false,false,Promo,Awareness
EML000360,8236268845,tier_1,2025-06-15,Delivered,true,false,false,false,Promo,Generic
EML000361,8236268845,tier_1,2025-04-13,Delivered,false,false,false,false,Education,Offer
EML000362,8236268845,tier_1,2025-06-07,Delivered,true,false,false,false,Follow-up,Generic
EML000363,8236268845,tier_1,2025-12-09,Delivered,false,false,false,false,Promo,Offer
EML000364,8236268845,tier_1,2025-07-27,Delivered,true,true,false,false,Promo,Offer
EML000365,8236268845,tier_1,2025-01-02,Delivered,false,false,false,false,Education,Generic
EML000366,8236268845,tier_1,2025-08-27,Delivered,true,true,false,false,Promo,Awareness
EML000367,9240142882,tier_2,2025-07-16,Delivered,false,false,false,false,Education,Awareness
EML000368,9240142882,tier_2,2025-05-31,Delivered,true,false,true,false,Promo,Product
EML000369,9240142882,tier_2,2025-07-06,Delivered,false,false,false,false,Promo,Offer
EML000370,9240142882,tier_2,2025-01-02,Delivered,false,false,false,false,Reminder,Generic
EML000371,9240142882,tier_2,2025-11-23,Delivered,false,false,false,false,Reminder,Offer
EML000372,9240142882,tier_2,2025-12-27,Delivered,false,false,false,false,Reminder,Awareness
EML000373,9240142882,tier_2,2025-04-08,Delivered,false,false,false,false,Reminder,Generic
EML000374,9240142882,tier_2,2025-06-27,Delivered,false,false,false,false,Education,Generic
EML000375,6741967988,unidentified,2025-02-05,Delivered,true,false,false,false,Reminder,Awareness
EML000376,6741967988,unidentified,2025-03-05,Delivered,true,false,false,false,Promo,Awareness
EML000377,3155898994,unidentified,2025-03-08,Delivered,false,false,false,false,Promo,Offer
EML000378,6260734903,tier_1,2025-11-07,Delivered,true,false,false,false,Education,Generic
EML000379,6260734903,tier_1,2025-04-22,Delivered,false,false,false,false,Promo,Product
EML000380,6260734903,tier_1,2025-04-29,Delivered,true,false,false,false,Education,Product
EML000381,6260734903,tier_1,2025-08-07,Delivered,false,false,false,false,Reminder,Offer
EML000382,6260734903,tier_1,2025-08-20,Delivered,true,false,false,false,Education,Offer
EML000383,6260734903,tier_1,2025-03-13,Delivered,true,false,false,false,Education,Offer
EML000384,6260734903,tier_1,2025-02-12,Delivered,true,false,true,false,Promo,Awareness
EML000385,6260734903,tier_1,2025-05-01,Delivered,true,false,true,true,Reminder,Product
EML000386,6260734903,tier_1,2025-02-16,Delivered,false,false,false,false,Reminder,Awareness
EML000387,5412511359,tier_3,2025-11-01,Delivered,false,false,false,false,Promo,Offer
EML000388,5412511359,tier_3,2025-05-22,Delivered,false,false,false,false,Reminder,Generic
EML000389,5412511359,tier_3,2025-03-01,Delivered,false,false,false,false,Promo,Offer
EML000390,5412511359,tier_3,2025-04-21,Delivered,true,false,false,false,Education,Offer
EML000391,5412511359,tier_3,2025-09-22,Delivered,false,false,false,false,Promo,Generic
EML000392,5412511359,tier_3,2025-07-26,Delivered,false,false,false,false,Follow-up,Generic
EML000393,2280570742,unidentified,2025-01-17,Delivered,true,true,false,false,Promo,Offer
EML000394,2280570742,unidentified,2025-12-25,Delivered,false,false,false,false,Promo,Product
EML000395,2280570742,unidentified,2025-12-30,Delivered,false,false,false,false,Follow-up,Awareness
EML000396,8649648290,tier_3,2025-04-03,Delivered,false,false,false,false,Follow-up,Generic
EML000397,8649648290,tier_3,2025-04-30,Delivered,false,false,false,false,Follow-up,Awareness
EML000398,8649648290,tier_3,2025-01-16,Bounced,false,false,false,false,Education,Product
EML000399,8649648290,tier_3,2025-05-23,Delivered,false,false,false,false,Follow-up,Awareness
EML000400,8649648290,tier_3,2025-01-28,Delivered,true,false,false,false,Reminder,Awareness
EML000401,8649648290,tier_3,2025-04-21,Delivered,false,false,false,false,Education,Awareness
EML000402,8649648290,tier_3,2025-12-18,Delivered,false,false,false,false,Follow-up,Generic
EML000403,2735250884,tier_1,2025-02-24,Delivered,true,false,false,false,Promo,Product
EML000404,2735250884,tier_1,2025-01-22,Delivered,false,false,false,false,Education,Offer
EML000405,2735250884,tier_1,2025-10-31,Delivered,false,false,false,false,Promo,Offer
EML000406,2735250884,tier_1,2025-02-05,Delivered,false,false,false,false,Reminder,Product
EML000407,2735250884,tier_1,2025-04-19,Bounced,false,false,false,false,Promo,Offer
EML000408,2735250884,tier_1,2025-08-31,Delivered,false,false,false,false,Promo,Awareness
EML000409,2735250884,tier_1,2025-08-22,Delivered,true,false,false,false,Education,Offer
EML000410,2735250884,tier_1,2025-10-12,Delivered,true,false,false,false,Promo,Generic
EML000411,2735250884,tier_1,2025-08-29,Delivered,false,false,false,false,Reminder,Product
EML000412,7165956810,unidentified,2025-11-25,Delivered,false,false,false,false,Promo,Awareness
EML000413,5403133723,tier_3,2025-10-14,Delivered,false,false,false,false,Promo,Offer
EML000414,5403133723,tier_3,2025-05-23,Delivered,false,false,false,false,Promo,Offer
EML000415,5403133723,tier_3,2025-08-30,Delivered,false,false,false,false,Follow-up,Product
EML000416,5403133723,tier_3,2025-07-18,Delivered,true,false,false,false,Reminder,Generic
EML000417,9067705512,unidentified,2025-08-20,Delivered,false,false,false,false,Education,Offer
EML000418,9067705512,unidentified,2025-10-24,Delivered,false,false,false,false,Reminder,Awareness
EML000419,9067705512,unidentified,2025-10-07,Delivered,false,false,false,false,Education,Generic
EML000420,5190728450,unidentified,2025-02-19,Bounced,false,false,false,false,Promo,Offer
EML000421,6829127840,tier_3,2025-07-09,Delivered,false,false,false,false,Follow-up,Generic
EML000422,6829127840,tier_3,2025-03-29,Delivered,false,false,false,false,Promo,Generic
EML000423,6829127840,tier_3,2025-05-01,Delivered,true,true,false,false,Promo,Offer
EML000424,6829127840,tier_3,2025-07-27,Delivered,false,false,false,false,Education,Awareness
EML000425,6829127840,tier_3,2025-02-06,Delivered,false,false,false,false,Follow-up,Offer
EML000426,6829127840,tier_3,2025-11-08,Delivered,true,false,false,false,Promo,Generic
EML000427,6829127840,tier_3,2025-04-15,Delivered,false,false,false,false,Reminder,Generic
EML000428,9565263581,tier_1,2025-11-30,Delivered,false,false,false,false,Follow-up,Awareness
EML000429,9565263581,tier_1,2025-05-09,Delivered,false,false,false,false,Promo,Product
EML000430,9565263581,tier_1,2025-09-27,Delivered,true,true,true,false,Promo,Product
EML000431,9565263581,tier_1,2025-04-09,Delivered,true,false,false,false,Education,Offer
EML000432,9565263581,tier_1,2025-12-29,Delivered,false,false,false,false,Promo,Generic
EML000433,9565263581,tier_1,2025-01-12,Delivered,false,false,false,false,Reminder,Product
EML000434,9565263581,tier_1,2025-10-01,Delivered,false,false,false,false,Follow-up,Generic
EML000435,9565263581,tier_1,2025-02-15,Delivered,true,true,false,false,Reminder,Generic
EML000436,9106608475,tier_2,2025-05-21,Delivered,true,false,false,false,Education,Product
EML000437,9106608475,tier_2,2025-05-01,Delivered,false,false,false,false,Education,Offer
EML000438,9106608475,tier_2,2025-06-30,Delivered,false,false,false,false,Education,Product
EML000439,9106608475,tier_2,2025-02-17,Delivered,false,false,false,false,Promo,Awareness
EML000440,9106608475,tier_2,2025-09-30,Delivered,false,false,false,false,Promo,Offer
EML000441,9106608475,tier_2,2025-05-12,Delivered,false,false,false,false,Follow-up,Product
EML000442,9106608475,tier_2,2025-06-04,Delivered,false,false,false,false,Follow-up,Awareness
EML000443,2855978612,unidentified,2025-03-02,Delivered,false,false,false,false,Education,Product
EML000444,2855978612,unidentified,2025-10-07,Delivered,true,false,false,false,Reminder,Product
EML000445,2855978612,unidentified,2025-10-17,Delivered,false,false,false,false,Education,Offer
EML000446,3780804514,unidentified,2025-01-05,Bounced,false,false,false,false,Education,Awareness
EML000447,3780804514,unidentified,2025-08-23,Delivered,false,false,false,false,Reminder,Generic
EML000448,3780804514,unidentified,2025-12-03,Bounced,false,false,false,false,Follow-up,Product
EML000449,4729961699,tier_3,2025-05-13,Delivered,false,false,false,false,Reminder,Generic
EML000450,4729961699,tier_3,2025-01-15,Delivered,false,false,false,false,Promo,Generic
EML000451,4729961699,tier_3,2025-03-25,Delivered,false,false,false,false,Reminder,Offer
EML000452,4729961699,tier_3,2025-06-07,Delivered,true,false,false,false,Reminder,Product
EML000453,4729961699,tier_3,2025-04-08,Delivered,false,false,false,false,Reminder,Offer
EML000454,4729961699,tier_3,2025-10-20,Delivered,true,false,false,false,Promo,Generic
EML000455,4729961699,tier_3,2025-04-23,Delivered,false,false,false,false,Education,Offer
EML000456,7729176364,unidentified,2025-09-14,Delivered,false,false,false,false,Education,Offer
EML000457,7729176364,unidentified,2025-09-14,Bounced,false,false,false,false,Promo,Offer
EML000458,7729176364,unidentified,2025-12-08,Delivered,false,false,false,false,Promo,Product
EML000459,9004184124,unidentified,2025-12-22,Delivered,true,false,false,false,Follow-up,Offer
EML000460,9004184124,unidentified,2025-06-17,Delivered,false,false,false,false,Reminder,Awareness
EML000461,7682494815,tier_3,2025-10-29,Delivered,false,false,false,false,Follow-up,Offer
EML000462,7682494815,tier_3,2025-01-24,Delivered,false,false,false,false,Follow-up,Offer
EML000463,7682494815,tier_3,2025-12-25,Delivered,true,false,false,false,Follow-up,Generic
EML000464,7682494815,tier_3,2025-12-30,Delivered,false,false,false,false,Education,Offer
EML000465,7682494815,tier_3,2025-07-23,Delivered,false,false,false,false,Promo,Awareness
EML000466,8695744361,tier_1,2025-10-29,Delivered,false,false,false,false,Promo,Awareness
EML000467,8695744361,tier_1,2025-10-27,Delivered,false,false,false,false,Reminder,Offer
EML000468,8695744361,tier_1,2025-07-15,Delivered,true,false,false,false,Follow-up,Product
EML000469,8695744361,tier_1,2025-12-29,Delivered,true,true,false,false,Reminder,Offer
EML000470,8695744361,tier_1,2025-01-01,Delivered,true,false,false,false,Education,Generic
EML000471,8695744361,tier_1,2025-01-26,Delivered,false,false,false,false,Follow-up,Generic
EML000472,8695744361,tier_1,2025-06-29,Delivered,false,false,false,false,Education,Offer
EML000473,8695744361,tier_1,2025-10-13,Delivered,false,false,false,false,Reminder,Offer
EML000474,8695744361,tier_1,2025-12-26,Delivered,false,false,false,false,Promo,Offer
EML000475,8695744361,tier_1,2025-01-08,Delivered,false,false,false,false,Promo,Offer
EML000476,8260424163,tier_2,2025-03-02,Delivered,true,false,false,false,Promo,Generic
EML000477,8260424163,tier_2,2025-08-16,Delivered,false,false,false,false,Promo,Product
EML000478,8260424163,tier_2,2025-02-06,Delivered,false,false,false,false,Education,Awareness
EML000479,8260424163,tier_2,2025-04-28,Delivered,false,false,false,false,Promo,Offer
EML000480,8260424163,tier_2,2025-02-01,Delivered,false,false,false,false,Education,Product
EML000481,8260424163,tier_2,2025-08-31,Delivered,true,true,false,false,Promo,Offer
EML000482,8260424163,tier_2,2025-05-01,Delivered,false,false,false,false,Promo,Awareness
EML000483,8260424163,tier_2,2025-04-18,Delivered,false,false,false,false,Promo,Generic
EML000484,1640582518,tier_3,2025-05-26,Delivered,false,false,false,false,Education,Awareness
EML000485,1640582518,tier_3,2025-05-05,Delivered,false,false,false,false,Promo,Product
EML000486,1640582518,tier_3,2025-03-05,Delivered,false,false,false,false,Reminder,Awareness
EML000487,1640582518,tier_3,2025-07-29,Delivered,false,false,false,false,Promo,Generic
EML000488,6852154074,tier_3,2025-05-10,Delivered,false,false,false,false,Education,Awareness
EML000489,6852154074,tier_3,2025-07-02,Delivered,false,false,false,false,Promo,Awareness
EML000490,6852154074,tier_3,2025-02-28,Delivered,true,false,false,true,Education,Offer
EML000491,6852154074,tier_3,2025-09-13,Delivered,false,false,false,false,Reminder,Offer
EML000492,6852154074,tier_3,2025-11-11,Delivered,true,false,false,false,Follow-up,Offer
EML000493,6852154074,tier_3,2025-07-13,Delivered,true,false,false,false,Promo,Awareness
EML000494,6852154074,tier_3,2025-11-03,Delivered,false,false,false,false,Promo,Offer
EML000495,9718679803,tier_3,2025-09-08,Delivered,false,false,false,false,Follow-up,Product
EML000496,9718679803,tier_3,2025-07-03,Delivered,true,false,false,false,Reminder,Offer
EML000497,9718679803,tier_3,2025-02-28,Delivered,false,false,false,false,Education,Awareness
EML000498,9718679803,tier_3,2025-06-09,Delivered,true,false,false,false,Promo,Generic
EML000499,9718679803,tier_3,2025-01-29,Delivered,false,false,false,false,Education,Product
EML000500,2381813935,tier_2,2025-04-21,Delivered,false,false,false,false,Follow-up,Product
