INTERACTION_ID,CUSTOMER_ID,TIER,CONTACT_DATE,CALL_TYPE,CALL_DURATION,REACH_BACK
INT000443,9602564750,tier_2,2025-06-17,Outbound,50,false
INT000444,9602564750,tier_2,2025-08-06,Follow-up,50,false
INT000445,9602564750,tier_2,2025-01-14,Inbound,30,false
INT000446,9602564750,tier_2,2025-10-25,Outbound,10,true
INT000447,9602564750,tier_2,2025-04-23,Outbound,10,false
INT000448,8390000984,tier_1,2025-01-16,Follow-up,20,false
INT000449,8390000984,tier_1,2025-03-23,Outbound,10,true
INT000450,8390000984,tier_1,2025-02-07,Inbound,40,false
INT000451,8390000984,tier_1,2025-11-03,Outbound,20,false
INT000452,8390000984,tier_1,2025-04-28,Inbound,50,false
INT000453,8390000984,tier_1,2025-08-13,Outbound,40,true
INT000454,8259156512,tier_3,2025-07-04,Inbound,20,false
INT000455,8259156512,tier_3,2025-11-13,Inbound,20,false
INT000456,8259156512,tier_3,2025-05-05,Follow-up,50,false
INT000457,8259156512,tier_3,2025-07-19,Outbound,20,false
INT000458,8259156512,tier_3,2025-02-28,Inbound,10,false
INT000459,7768204564,tier_3,2025-05-21,Inbound,30,false
INT000460,7768204564,tier_3,2025-02-26,Outbound,10,false
INT000461,7768204564,tier_3,2025-01-15,Outbound,20,false
INT000462,7311650907,unidentified,2025-08-25,Outbound,20,false
INT000463,7304458063,tier_3,2025-06-10,Outbound,10,false
INT000464,7304458063,tier_3,2025-03-20,Inbound,30,false
INT000465,7304458063,tier_3,2025-05-27,Follow-up,30,false
INT000466,9664287568,tier_1,2025-08-25,Follow-up,20,true
INT000467,9664287568,tier_1,2025-01-14,Follow-up,30,true
INT000468,9664287568,tier_1,2025-02-01,Inbound,50,false
INT000469,9664287568,tier_1,2025-10-10,Outbound,30,true
INT000470,9664287568,tier_1,2025-01-22,Follow-up,20,true
INT000471,9664287568,tier_1,2025-08-28,Inbound,30,false
INT000472,9664287568,tier_1,2025-04-06,Outbound,50,false
INT000473,9664287568,tier_1,2025-07-13,Outbound,30,false
INT000474,1305627433,tier_2,2025-03-29,Outbound,10,false
INT000475,1305627433,tier_2,2025-06-23,Outbound,20,false
INT000476,1305627433,tier_2,2025-12-15,Inbound,40,false
INT000477,1305627433,tier_2,2025-11-11,Inbound,20,false
INT000478,1305627433,tier_2,2025-03-25,Follow-up,10,false
INT000479,1305627433,tier_2,2025-12-10,Follow-up,10,false
INT000480,1305627433,tier_2,2025-10-26,Follow-up,30,false
INT000481,4600994615,tier_1,2025-02-07,Outbound,50,false
INT000482,4600994615,tier_1,2025-08-01,Outbound,40,false
INT000483,4600994615,tier_1,2025-03-03,Inbound,30,false
INT000484,4600994615,tier_1,2025-04-21,Follow-up,30,true
INT000485,4600994615,tier_1,2025-07-25,Inbound,20,false
INT000486,4600994615,tier_1,2025-11-20,Follow-up,50,true
INT000487,4600994615,tier_1,2025-12-31,Outbound,30,false
INT000488,4600994615,tier_1,2025-09-28,Follow-up,20,false
INT000489,3109248093,unidentified,2025-05-06,Inbound,50,false
INT000490,3109248093,unidentified,2025-11-03,Outbound,20,false
INT000491,3109248093,unidentified,2025-03-13,Outbound,30,true
INT000492,2091881812,tier_1,2025-02-21,Outbound,30,true
INT000493,2091881812,tier_1,2025-09-30,Inbound,50,true
INT000494,2091881812,tier_1,2025-07-10,Outbound,20,false
INT000495,2091881812,tier_1,2025-03-01,Outbound,30,false
INT000496,2091881812,tier_1,2025-05-19,Outbound,40,true
INT000497,2091881812,tier_1,2025-04-01,Outbound,40,false
INT000498,2091881812,tier_1,2025-06-14,Inbound,40,false
INT000499,2091881812,tier_1,2025-11-06,Outbound,10,false
INT000500,2091881812,tier_1,2025-04-11,Follow-up,30,true
INT000501,7246115455,tier_1,2025-02-10,Inbound,20,false
INT000502,7246115455,tier_1,2025-12-27,Outbound,30,true
INT000503,7246115455,tier_1,2025-01-06,Inbound,40,false
INT000504,7246115455,tier_1,2025-08-21,Outbound,50,true
INT000505,7246115455,tier_1,2025-04-23,Outbound,50,false
INT000506,7246115455,tier_1,2025-03-04,Follow-up,10,true
INT000507,7246115455,tier_1,2025-03-13,Inbound,30,true
INT000508,7246115455,tier_1,2025-12-07,Inbound,30,false
INT000509,3947621552,unidentified,2025-09-13,Follow-up,40,false
INT000510,3947621552,unidentified,2025-03-24,Outbound,40,false
INT000511,9148327563,tier_3,2025-04-23,Outbound,20,false
INT000512,9148327563,tier_3,2025-09-09,Outbound,30,false
INT000513,9148327563,tier_3,2025-06-27,Inbound,20,false
INT000514,2572217258,tier_2,2025-05-14,Follow-up,50,false
INT000515,2572217258,tier_2,2025-01-03,Follow-up,20,false
INT000516,2572217258,tier_2,2025-03-28,Follow-up,20,true
INT000517,2572217258,tier_2,2025-10-07,Inbound,30,false
INT000518,2572217258,tier_2,2025-11-29,Outbound,20,false
INT000519,2572217258,tier_2,2025-09-17,Follow-up,10,true
INT000520,1416021047,tier_2,2025-01-13,Inbound,50,true
INT000521,1416021047,tier_2,2025-10-28,Inbound,50,true
INT000522,1416021047,tier_2,2025-12-07,Follow-up,30,false
INT000523,1416021047,tier_2,2025-05-24,Outbound,40,false
INT000524,7524738279,tier_3,2025-08-05,Follow-up,50,false
INT000525,7524738279,tier_3,2025-03-11,Inbound,30,false
INT000526,7524738279,tier_3,2025-01-10,Follow-up,30,false
INT000527,7524738279,tier_3,2025-10-16,Outbound,30,true
INT000528,7524738279,tier_3,2025-08-20,Inbound,20,false
INT000529,6568261207,tier_3,2025-08-17,Inbound,50,false
INT000530,6568261207,tier_3,2025-11-12,Follow-up,20,true
INT000531,6568261207,tier_3,2025-10-10,Follow-up,40,false
INT000532,6568261207,tier_3,2025-09-20,Inbound,30,true
INT000533,6568261207,tier_3,2025-10-01,Follow-up,20,false
INT000534,9619696893,tier_1,2025-11-24,Inbound,20,true
INT000535,9619696893,tier_1,2025-10-30,Follow-up,20,false
INT000536,9619696893,tier_1,2025-04-24,Inbound,20,false
INT000537,9619696893,tier_1,2025-12-21,Inbound,20,true
INT000538,9619696893,tier_1,2025-01-18,Follow-up,50,true
INT000539,9619696893,tier_1,2025-09-21,Outbound,30,false
INT000540,9619696893,tier_1,2025-11-11,Follow-up,20,false
INT000541,9619696893,tier_1,2025-11-14,Follow-up,20,false
INT000542,7788188159,unidentified,2025-08-18,Outbound,30,false
INT000543,8612751551,unidentified,2025-07-16,Follow-up,50,false
INT000544,5267046127,tier_3,2025-10-03,Inbound,20,false
INT000545,5267046127,tier_3,2025-11-27,Follow-up,20,false
INT000546,5267046127,tier_3,2025-12-21,Follow-up,20,false
INT000547,5267046127,tier_3,2025-01-07,Outbound,20,false
INT000548,5267046127,tier_3,2025-03-24,Outbound,30,false
INT000549,7707977618,tier_1,2025-01-21,Outbound,20,true
INT000550,7707977618,tier_1,2025-08-16,Outbound,50,false
INT000551,7707977618,tier_1,2025-01-14,Inbound,30,false
INT000552,7707977618,tier_1,2025-12-29,Follow-up,10,false
INT000553,7707977618,tier_1,2025-12-13,Outbound,20,true
INT000554,7707977618,tier_1,2025-05-12,Follow-up,40,false
INT000555,7707977618,tier_1,2025-01-23,Follow-up,40,true
INT000556,7707977618,tier_1,2025-09-08,Inbound,20,true
INT000557,5179777657,tier_2,2025-07-18,Outbound,50,true
INT000558,5179777657,tier_2,2025-10-19,Follow-up,10,true
INT000559,5179777657,tier_2,2025-01-28,Follow-up,20,false
INT000560,5179777657,tier_2,2025-01-02,Follow-up,10,false
INT000561,5179777657,tier_2,2025-03-23,Outbound,30,false
INT000562,5179777657,tier_2,2025-03-28,Outbound,30,false
INT000563,4437852861,tier_3,2025-12-04,Inbound,40,false
INT000564,4437852861,tier_3,2025-01-11,Follow-up,10,false
INT000565,4437852861,tier_3,2025-02-11,Inbound,10,false
INT000566,4437852861,tier_3,2025-07-04,Inbound,50,false
INT000567,5613838667,tier_3,2025-12-21,Follow-up,10,false
INT000568,5613838667,tier_3,2025-07-08,Inbound,30,false
INT000569,5613838667,tier_3,2025-04-13,Outbound,10,false
INT000570,7596778118,tier_2,2025-05-21,Outbound,30,false
INT000571,7596778118,tier_2,2025-08-03,Outbound,10,false
INT000572,7596778118,tier_2,2025-07-12,Outbound,50,false
INT000573,7596778118,tier_2,2025-01-09,Outbound,30,false
INT000574,8066068675,tier_3,2025-10-09,Follow-up,50,false
INT000575,8066068675,tier_3,2025-07-18,Inbound,50,false
INT000576,8066068675,tier_3,2025-08-17,Follow-up,30,false
INT000577,8066068675,tier_3,2025-11-29,Outbound,30,false
INT000578,8066068675,tier_3,2025-06-04,Outbound,30,false
INT000579,8845392744,unidentified,2025-06-26,Follow-up,50,true
INT000580,7342586155,tier_1,2025-12-25,Follow-up,10,false
INT000581,7342586155,tier_1,2025-05-11,Follow-up,40,true
INT000582,7342586155,tier_1,2025-05-19,Follow-up,10,false
INT000583,7342586155,tier_1,2025-12-29,Follow-up,30,false
INT000584,7342586155,tier_1,2025-08-23,Inbound,20,false
INT000585,7342586155,tier_1,2025-05-01,Outbound,50,false
INT000586,2227054990,tier_3,2025-10-25,Outbound,10,false
INT000587,2227054990,tier_3,2025-07-16,Follow-up,20,false
INT000588,2227054990,tier_3,2025-07-13,Outbound,50,false
INT000589,2227054990,tier_3,2025-08-20,Outbound,10,false
INT000590,2280570742,unidentified,2025-11-29,Outbound,20,true
INT000591,2280570742,unidentified,2025-12-15,Outbound,30,false
INT000592,2280570742,unidentified,2025-01-16,Inbound,10,true
INT000593,5488127021,unidentified,2025-06-18,Follow-up,30,false
INT000594,3855150077,tier_1,2025-10-18,Outbound,30,false
INT000595,3855150077,tier_1,2025-02-23,Outbound,40,false
INT000596,3855150077,tier_1,2025-02-01,Outbound,40,false
INT000597,3855150077,tier_1,2025-10-18,Follow-up,10,false
INT000598,3855150077,tier_1,2025-05-23,Inbound,30,false
INT000599,3855150077,tier_1,2025-06-01,Inbound,50,true
INT000600,3855150077,tier_1,2025-07-21,Follow-up,10,true
INT000601,3855150077,tier_1,2025-01-16,Outbound,20,false
INT000602,9797766778,tier_1,2025-04-30,Inbound,10,false
INT000603,9797766778,tier_1,2025-09-23,Follow-up,50,true
INT000604,9797766778,tier_1,2025-01-14,Outbound,50,true
INT000605,9797766778,tier_1,2025-08-30,Inbound,50,false
INT000606,9797766778,tier_1,2025-09-22,Inbound,40,true
INT000607,9797766778,tier_1,2025-09-01,Outbound,50,false
INT000608,4630048464,tier_3,2025-06-27,Outbound,20,false
INT000609,4630048464,tier_3,2025-05-10,Outbound,40,false
INT000610,4630048464,tier_3,2025-03-28,Inbound,40,false
INT000611,3161463611,tier_3,2025-09-27,Follow-up,20,false
INT000612,3161463611,tier_3,2025-08-15,Follow-up,40,false
INT000613,3161463611,tier_3,2025-12-31,Outbound,30,false
INT000614,3161463611,tier_3,2025-01-29,Inbound,40,true
INT000615,8262443537,tier_3,2025-09-11,Inbound,50,true
INT000616,8262443537,tier_3,2025-09-11,Outbound,40,true
INT000617,8262443537,tier_3,2025-04-24,Outbound,40,false
INT000618,8262443537,tier_3,2025-09-09,Follow-up,40,false
INT000619,3179258578,tier_1,2025-11-16,Follow-up,40,true
INT000620,3179258578,tier_1,2025-11-13,Outbound,40,true
INT000621,3179258578,tier_1,2025-09-28,Follow-up,20,true
INT000622,3179258578,tier_1,2025-04-21,Inbound,50,false
INT000623,3179258578,tier_1,2025-10-12,Inbound,40,false
INT000624,3179258578,tier_1,2025-02-19,Inbound,30,true
INT000625,3179258578,tier_1,2025-05-20,Outbound,40,true
INT000626,3179258578,tier_1,2025-03-10,Inbound,30,false
INT000627,9109808449,tier_1,2025-07-23,Inbound,40,false
INT000628,9109808449,tier_1,2025-11-09,Follow-up,10,false
INT000629,9109808449,tier_1,2025-06-24,Follow-up,20,false
INT000630,9109808449,tier_1,2025-12-07,Outbound,20,false
INT000631,9109808449,tier_1,2025-12-02,Outbound,30,true
INT000632,9109808449,tier_1,2025-10-21,Follow-up,40,true
INT000633,9109808449,tier_1,2025-12-19,Outbound,50,false
INT000634,9109808449,tier_1,2025-06-18,Inbound,20,false
INT000635,3177771361,unidentified,2025-04-03,Follow-up,50,false
INT000636,5111840312,tier_1,2025-08-03,Outbound,40,true
INT000637,5111840312,tier_1,2025-09-22,Follow-up,40,false
INT000638,5111840312,tier_1,2025-04-06,Inbound,30,true
INT000639,5111840312,tier_1,2025-10-09,Outbound,30,false
INT000640,5111840312,tier_1,2025-02-06,Follow-up,50,false
INT000641,5111840312,tier_1,2025-03-04,Follow-up,40,true
INT000642,5111840312,tier_1,2025-07-14,Follow-up,40,false
INT000643,5111840312,tier_1,2025-10-25,Outbound,40,false
INT000644,3056109492,tier_1,2025-11-27,Outbound,50,true
INT000645,3056109492,tier_1,2025-03-29,Outbound,40,false
INT000646,3056109492,tier_1,2025-07-25,Outbound,50,false
INT000647,3056109492,tier_1,2025-12-25,Follow-up,10,false
INT000648,3056109492,tier_1,2025-05-04,Follow-up,50,true
INT000649,3056109492,tier_1,2025-04-22,Outbound,50,false
INT000650,7315937598,tier_2,2025-09-20,Inbound,30,false
INT000651,7315937598,tier_2,2025-08-18,Outbound,50,false
INT000652,7315937598,tier_2,2025-08-01,Outbound,40,false
INT000653,7315937598,tier_2,2025-07-02,Outbound,30,false
INT000654,1404876795,tier_3,2025-07-25,Inbound,10,false
INT000655,1404876795,tier_3,2025-03-15,Inbound,20,true
INT000656,1404876795,tier_3,2025-09-29,Inbound,40,false
INT000657,8469261350,tier_1,2025-04-03,Follow-up,50,false
INT000658,8469261350,tier_1,2025-02-09,Outbound,50,false
INT000659,8469261350,tier_1,2025-06-19,Inbound,40,true
INT000660,8469261350,tier_1,2025-02-20,Inbound,40,true
INT000661,8469261350,tier_1,2025-04-18,Outbound,30,true
INT000662,8469261350,tier_1,2025-08-30,Follow-up,50,false
INT000663,8469261350,tier_1,2025-11-09,Follow-up,10,false
INT000664,1397848046,tier_2,2025-05-04,Follow-up,20,true
INT000665,1397848046,tier_2,2025-10-17,Outbound,30,false
INT000666,1397848046,tier_2,2025-08-13,Follow-up,40,false
INT000667,1397848046,tier_2,2025-01-27,Follow-up,10,true
INT000668,1397848046,tier_2,2025-07-17,Follow-up,10,false
INT000669,9142555672,tier_1,2025-05-17,Outbound,40,false
INT000670,9142555672,tier_1,2025-11-08,Follow-up,40,false
INT000671,9142555672,tier_1,2025-08-20,Follow-up,20,true
INT000672,9142555672,tier_1,2025-04-20,Outbound,50,false
INT000673,9142555672,tier_1,2025-08-26,Follow-up,20,true
INT000674,9142555672,tier_1,2025-10-30,Follow-up,10,false
INT000675,9142555672,tier_1,2025-01-09,Outbound,10,false
INT000676,9142555672,tier_1,2025-08-17,Follow-up,10,true
INT000677,9142555672,tier_1,2025-05-28,Inbound,40,false
INT000678,5116620345,tier_1,2025-09-30,Outbound,20,false
INT000679,5116620345,tier_1,2025-11-12,Outbound,20,true
INT000680,5116620345,tier_1,2025-07-08,Follow-up,50,false
INT000681,5116620345,tier_1,2025-03-16,Inbound,10,true
INT000682,5116620345,tier_1,2025-09-27,Follow-up,20,true
INT000683,5116620345,tier_1,2025-04-09,Inbound,20,false
INT000684,5116620345,tier_1,2025-01-12,Follow-up,50,false
INT000685,5116620345,tier_1,2025-02-10,Outbound,20,false
INT000686,3123192436,tier_2,2025-07-22,Inbound,30,false
INT000687,3123192436,tier_2,2025-09-08,Outbound,20,false
INT000688,3123192436,tier_2,2025-12-01,Follow-up,40,false
INT000689,3123192436,tier_2,2025-01-11,Outbound,10,true
INT000690,3251863400,unidentified,2025-09-14,Inbound,10,false
INT000691,3251863400,unidentified,2025-05-06,Inbound,40,false
INT000692,3251863400,unidentified,2025-05-27,Inbound,30,false
INT000693,6564133790,unidentified,2025-04-10,Follow-up,20,true
INT000694,7293129111,tier_2,2025-05-25,Follow-up,50,false
INT000695,7293129111,tier_2,2025-12-23,Follow-up,30,false
INT000696,7293129111,tier_2,2025-07-28,Follow-up,30,false
INT000697,7293129111,tier_2,2025-08-07,Outbound,30,false
INT000698,7293129111,tier_2,2025-01-08,Inbound,50,true
INT000699,7293129111,tier_2,2025-01-03,Outbound,50,false
INT000700,2813885406,tier_2,2025-05-06,Outbound,20,true
INT000701,2813885406,tier_2,2025-03-31,Follow-up,40,true
INT000702,2813885406,tier_2,2025-05-07,Inbound,50,false
INT000703,2813885406,tier_2,2025-10-21,Inbound,20,false
INT000704,2813885406,tier_2,2025-08-17,Follow-up,50,false
INT000705,2813885406,tier_2,2025-04-08,Outbound,10,false
INT000706,2735279732,tier_2,2025-03-10,Follow-up,40,false
INT000707,2735279732,tier_2,2025-02-11,Outbound,20,false
INT000708,2735279732,tier_2,2025-04-17,Inbound,30,false
INT000709,2735279732,tier_2,2025-06-11,Inbound,20,false
INT000710,2735279732,tier_2,2025-01-26,Follow-up,50,false
INT000711,2735279732,tier_2,2025-06-15,Inbound,10,true
INT000712,2735279732,tier_2,2025-04-22,Outbound,20,false
INT000713,8909971515,tier_1,2025-05-19,Outbound,10,false
INT000714,8909971515,tier_1,2025-11-03,Follow-up,20,false
INT000715,8909971515,tier_1,2025-02-09,Follow-up,20,true
INT000716,8909971515,tier_1,2025-10-22,Follow-up,20,true
INT000717,8909971515,tier_1,2025-02-16,Outbound,30,true
INT000718,8909971515,tier_1,2025-08-21,Outbound,40,false
INT000719,4546610052,tier_1,2025-02-19,Inbound,50,true
INT000720,4546610052,tier_1,2025-12-18,Outbound,50,false
INT000721,4546610052,tier_1,2025-09-26,Outbound,50,false
INT000722,4546610052,tier_1,2025-01-21,Follow-up,40,false
INT000723,4546610052,tier_1,2025-01-24,Follow-up,30,false
INT000724,4546610052,tier_1,2025-08-31,Follow-up,50,true
INT000725,4546610052,tier_1,2025-01-29,Follow-up,40,false
INT000726,4546610052,tier_1,2025-10-29,Follow-up,50,false
INT000727,4546610052,tier_1,2025-06-06,Outbound,40,true
INT000728,3947557778,tier_3,2025-04-17,Inbound,30,false
INT000729,3947557778,tier_3,2025-12-03,Inbound,50,false
INT000730,3947557778,tier_3,2025-10-12,Outbound,30,false
INT000731,3947557778,tier_3,2025-01-26,Outbound,50,false
INT000732,4612863553,tier_3,2025-04-19,Outbound,10,false
INT000733,4612863553,tier_3,2025-05-27,Inbound,40,false
INT000734,4612863553,tier_3,2025-07-07,Outbound,40,true
INT000735,4612863553,tier_3,2025-07-11,Outbound,10,false
INT000736,5183076186,tier_1,2025-11-20,Inbound,40,false
INT000737,5183076186,tier_1,2025-02-09,Outbound,10,false
INT000738,5183076186,tier_1,2025-09-14,Follow-up,30,false
INT000739,5183076186,tier_1,2025-11-28,Outbound,10,false
INT000740,5183076186,tier_1,2025-07-02,Follow-up,10,false
INT000741,5183076186,tier_1,2025-05-23,Follow-up,30,true
INT000742,1202925295,tier_2,2025-07-20,Outbound,40,true
INT000743,1202925295,tier_2,2025-06-27,Follow-up,40,true
INT000744,1202925295,tier_2,2025-09-20,Follow-up,40,false
INT000745,1202925295,tier_2,2025-03-26,Outbound,40,false
INT000746,7803588974,tier_1,2025-04-12,Follow-up,10,false
INT000747,7803588974,tier_1,2025-02-11,Follow-up,50,false
INT000748,7803588974,tier_1,2025-03-05,Outbound,30,false
INT000749,7803588974,tier_1,2025-05-14,Follow-up,20,false
INT000750,7803588974,tier_1,2025-11-06,Inbound,10,false
INT000751,7803588974,tier_1,2025-04-14,Inbound,50,true
INT000752,9764306101,tier_1,2025-04-23,Outbound,50,false
INT000753,9764306101,tier_1,2025-01-10,Outbound,50,false
INT000754,9764306101,tier_1,2025-11-24,Outbound,40,false
INT000755,9764306101,tier_1,2025-10-18,Outbound,30,false
INT000756,9764306101,tier_1,2025-11-08,Follow-up,20,true
INT000757,9764306101,tier_1,2025-05-07,Outbound,30,true
INT000758,3411305935,tier_1,2025-10-12,Follow-up,30,false
INT000759,3411305935,tier_1,2025-12-08,Follow-up,30,true
INT000760,3411305935,tier_1,2025-05-21,Outbound,10,false
INT000761,3411305935,tier_1,2025-09-14,Outbound,10,true
INT000762,3411305935,tier_1,2025-02-06,Follow-up,20,false
INT000763,3411305935,tier_1,2025-06-14,Follow-up,10,true
INT000764,2172306368,unidentified,2025-03-19,Outbound,40,false
INT000765,6059186481,tier_3,2025-01-13,Follow-up,10,false
INT000766,6059186481,tier_3,2025-03-13,Outbound,40,false
INT000767,6059186481,tier_3,2025-09-24,Outbound,10,false
INT000768,6309457360,unidentified,2025-04-05,Follow-up,20,false
INT000769,2193115129,tier_2,2025-06-18,Follow-up,50,true
INT000770,2193115129,tier_2,2025-07-19,Follow-up,10,false
INT000771,2193115129,tier_2,2025-12-23,Follow-up,40,false
INT000772,2193115129,tier_2,2025-06-17,Outbound,50,false
INT000773,2757027548,unidentified,2025-09-23,Inbound,50,false
INT000774,2757027548,unidentified,2025-01-30,Inbound,10,false
INT000775,6714450250,unidentified,2025-09-03,Follow-up,40,false
INT000776,6714450250,unidentified,2025-01-15,Outbound,50,false
INT000777,6714450250,unidentified,2025-01-24,Follow-up,20,false
INT000778,5134536115,tier_1,2025-11-13,Outbound,40,true
INT000779,5134536115,tier_1,2025-09-23,Outbound,30,true
INT000780,5134536115,tier_1,2025-04-25,Follow-up,10,false
INT000781,5134536115,tier_1,2025-04-02,Inbound,10,true
INT000782,5134536115,tier_1,2025-09-18,Inbound,50,true
INT000783,5134536115,tier_1,2025-12-10,Outbound,10,false
INT000784,5128049076,unidentified,2025-12-05,Outbound,30,false
INT000785,5128049076,unidentified,2025-06-15,Follow-up,30,false
