MONTH,AREA,TERRITORY,CHANNEL,SEARCH_ENGINE,CAMPAIGN_ID,CAMPAIGN_NAME,IMPRESSIONS,CLICKS,COST,CTR,AVG_CPC
2025-06,Area_13,T174,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,87661,2903,275050.81,0.0331,94.75
2025-06,Area_13,T174,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,286765,4985,166058.79,0.0174,33.31
2025-07,Area_13,T174,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,156194,8553,608697.72,0.0548,71.17
2025-07,Area_13,T174,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,58638,675,72037.01,0.0115,106.72
2025-07,Area_13,T174,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,108869,3987,176412.99,0.0366,44.25
2025-07,Area_13,T174,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,161339,1775,92669.05,0.0110,52.21
2025-08,Area_13,T174,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,115462,1669,122727.51,0.0145,73.53
2025-08,Area_13,T174,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,286776,15636,1240861.16,0.0545,79.36
2025-08,Area_13,T174,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,128099,3555,301756.52,0.0278,84.88
2025-08,Area_13,T174,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,46734,1832,171625.88,0.0392,93.68
2025-09,Area_13,T174,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,32910,1555,98223.06,0.0473,63.17
2025-09,Area_13,T174,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,92274,2670,143498.30,0.0289,53.74
2025-09,Area_13,T174,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,205625,8302,368901.99,0.0404,44.44
2025-09,Area_13,T174,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,299404,7939,900037.94,0.0265,113.37
2025-10,Area_13,T174,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,136421,3856,265219.46,0.0283,68.78
2025-10,Area_13,T174,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,207210,2982,299948.91,0.0144,100.59
2025-10,Area_13,T174,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,178518,9303,234096.49,0.0521,25.16
2025-10,Area_13,T174,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,251966,7689,909130.92,0.0305,118.24
2025-11,Area_13,T174,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,36389,1087,127121.44,0.0299,116.95
2025-11,Area_13,T174,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,142883,1466,172264.85,0.0103,117.51
2025-11,Area_13,T174,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,132221,2451,212904.45,0.0185,86.86
2025-11,Area_13,T174,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,254936,11707,860507.50,0.0459,73.50
2025-12,Area_13,T174,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,264761,6353,615918.86,0.0240,96.95
2025-12,Area_13,T174,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,157541,9200,838076.28,0.0584,91.10
2025-12,Area_13,T174,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,209139,7399,327338.96,0.0354,44.24
2025-12,Area_13,T174,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,124537,6026,173121.06,0.0484,28.73
2025-01,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,21917,388,26428.24,0.0177,68.11
2025-01,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,67362,848,45504.04,0.0126,53.66
2025-01,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,85545,3201,239729.93,0.0374,74.89
2025-01,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,25287,1276,58012.15,0.0505,45.46
2025-02,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,128872,6187,492261.69,0.0480,79.56
2025-02,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,99767,4021,399803.79,0.0403,99.43
2025-02,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,62078,3505,361232.10,0.0565,103.06
2025-02,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,282379,8591,973307.09,0.0304,113.29
2025-03,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,216513,4127,109983.01,0.0191,26.65
2025-03,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,156487,7210,178876.24,0.0461,24.81
2025-03,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,107388,1824,181536.76,0.0170,99.53
2025-03,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,275266,5013,508606.31,0.0182,101.46
2025-04,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,175002,7295,808188.34,0.0417,110.79
2025-04,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,168056,9051,536222.07,0.0539,59.24
2025-04,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,210279,6719,387648.96,0.0320,57.69
2025-04,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,163026,6717,496910.94,0.0412,73.98
2025-05,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,122974,4320,186715.88,0.0351,43.22
2025-05,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,185088,5473,400545.60,0.0296,73.19
2025-05,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,112263,4626,146597.03,0.0412,31.69
2025-05,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,74917,1995,185644.55,0.0266,93.05
2025-06,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,287552,10545,1153509.73,0.0367,109.39
2025-06,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,118723,7109,677063.38,0.0599,95.24
2025-06,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,52154,2461,57472.33,0.0472,23.35
2025-06,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,52265,1813,173075.38,0.0347,95.46
2025-07,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,66197,3380,104993.53,0.0511,31.06
2025-07,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,91907,3019,242714.88,0.0328,80.40
2025-07,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,252604,9344,641332.43,0.0370,68.64
2025-07,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,104291,4809,442445.57,0.0461,92.00
2025-08,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,167550,6688,511971.98,0.0399,76.55
2025-08,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,150330,4101,156493.22,0.0273,38.16
2025-08,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,34153,926,39572.70,0.0271,42.74
2025-08,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,75318,2493,286017.74,0.0331,114.73
2025-09,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,153515,8534,289401.76,0.0556,33.91
2025-09,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,37368,852,78903.34,0.0228,92.61
2025-09,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,190987,7306,655093.09,0.0383,89.67
2025-09,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,80279,895,76197.37,0.0111,85.14
2025-10,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,47632,1848,149080.94,0.0388,80.67
2025-10,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,270869,3755,114244.74,0.0139,30.42
2025-10,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,154869,8600,277617.27,0.0555,32.28
2025-10,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,152717,2949,305956.03,0.0193,103.75
2025-11,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,120158,3072,131295.93,0.0256,42.74
2025-11,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,162766,2073,110946.39,0.0127,53.52
2025-11,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,33224,522,32077.14,0.0157,61.45
2025-11,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,259690,14581,970657.35,0.0561,66.57
2025-12,Area_12,T152,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,28666,1343,87592.87,0.0468,65.22
2025-12,Area_12,T152,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,61914,2019,68819.03,0.0326,34.09
2025-12,Area_12,T152,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,238967,6111,599180.93,0.0256,98.05
2025-12,Area_12,T152,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,286901,6026,248681.44,0.0210,41.27
2025-01,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,178768,3379,392325.66,0.0189,116.11
2025-01,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,253619,7794,222401.53,0.0307,28.53
2025-01,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,226524,4354,217524.06,0.0192,49.96
2025-01,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,21759,290,27548.85,0.0133,95.00
2025-02,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,113501,2299,89819.11,0.0203,39.07
2025-02,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,237516,6860,711083.46,0.0289,103.66
2025-02,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,240178,3190,311193.31,0.0133,97.55
2025-02,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,199374,7253,532700.86,0.0364,73.45
2025-03,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,58000,1742,132329.35,0.0300,75.96
2025-03,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,206240,5510,151802.35,0.0267,27.55
2025-03,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,98623,2328,255481.80,0.0236,109.74
2025-03,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,203675,10191,1201449.03,0.0500,117.89
2025-04,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,148177,7905,480611.74,0.0533,60.80
2025-04,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,227606,5165,204592.42,0.0227,39.61
2025-04,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,83230,914,27795.52,0.0110,30.41
2025-04,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,59986,2557,112043.34,0.0426,43.82
2025-05,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,93506,2071,191001.48,0.0221,92.23
2025-05,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,104458,6072,694885.59,0.0581,114.44
2025-05,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,141300,4284,224477.34,0.0303,52.40
2025-05,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,67057,714,20385.31,0.0106,28.55
2025-06,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,22198,1163,37538.95,0.0524,32.28
2025-06,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,164931,6951,628332.96,0.0421,90.39
2025-06,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,280910,11584,620747.01,0.0412,53.59
2025-06,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,166430,4823,381159.25,0.0290,79.03
2025-07,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,34596,943,91832.60,0.0273,97.38
2025-07,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,158155,3317,389597.33,0.0210,117.45
2025-07,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,276713,10595,1255896.67,0.0383,118.54
2025-07,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,237215,4532,310341.56,0.0191,68.48
2025-08,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,47856,1121,83137.20,0.0234,74.16
2025-08,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,257804,7766,324636.75,0.0301,41.80
2025-08,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,168757,8732,1034219.98,0.0517,118.44
2025-08,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,258009,14197,1265267.67,0.0550,89.12
2025-09,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,208456,4940,372563.93,0.0237,75.42
2025-09,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,248504,8666,797447.56,0.0349,92.02
2025-09,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,68756,725,24424.21,0.0105,33.69
2025-09,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,101182,5432,433154.80,0.0537,79.74
2025-10,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,247595,10313,716004.62,0.0417,69.43
2025-10,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,244137,13603,841713.55,0.0557,61.88
2025-10,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,180445,6486,160182.13,0.0359,24.70
2025-10,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,121371,7031,270251.19,0.0579,38.44
2025-11,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,41172,1653,73616.21,0.0401,44.53
2025-11,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,77492,4018,256024.31,0.0519,63.72
2025-11,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,242320,11165,904816.81,0.0461,81.04
2025-11,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,204374,8825,1003252.24,0.0432,113.68
2025-12,Area_1,T009,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,140900,4817,226356.24,0.0342,46.99
2025-12,Area_1,T009,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,225550,5213,414474.13,0.0231,79.51
2025-12,Area_1,T009,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,166922,8733,1008867.87,0.0523,115.52
2025-12,Area_1,T009,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,58890,1573,152724.49,0.0267,97.09
2025-01,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,152596,4153,229054.63,0.0272,55.15
2025-01,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,54008,2443,195021.28,0.0452,79.83
2025-01,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,295494,4076,113217.15,0.0138,27.78
2025-01,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,106123,4747,224127.30,0.0447,47.21
2025-02,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,108929,1650,84908.43,0.0151,51.46
2025-02,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,265690,14842,499906.21,0.0559,33.68
2025-02,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,200553,8930,644121.50,0.0445,72.13
2025-02,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,171563,6364,682822.73,0.0371,107.29
2025-03,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,222503,9333,895068.15,0.0419,95.90
2025-03,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,87957,3682,434688.38,0.0419,118.06
2025-03,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,206833,7129,300280.21,0.0345,42.12
2025-03,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,57641,2271,272373.18,0.0394,119.94
2025-04,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,107833,4140,461812.16,0.0384,111.55
2025-04,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,64813,1038,96640.26,0.0160,93.10
2025-04,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,224615,13151,1504824.86,0.0585,114.43
2025-04,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,57265,2068,174652.25,0.0361,84.45
2025-05,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,109613,4364,187655.86,0.0398,43.00
2025-05,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,230017,12478,911224.83,0.0542,73.03
2025-05,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,171734,5190,400890.01,0.0302,77.24
2025-05,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,114071,4217,417787.96,0.0370,99.07
2025-06,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,135608,6359,457954.90,0.0469,72.02
2025-06,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,274444,11195,484698.13,0.0408,43.30
2025-06,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,143618,7684,170023.42,0.0535,22.13
2025-06,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,226604,8259,940756.01,0.0364,113.91
2025-07,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,59974,628,15868.54,0.0105,25.27
2025-07,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,202256,6087,413840.29,0.0301,67.99
2025-07,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,295128,11521,543430.56,0.0390,47.17
2025-07,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,125373,3872,240589.43,0.0309,62.14
2025-08,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,163748,7632,155193.94,0.0466,20.33
2025-08,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,129996,3604,175600.93,0.0277,48.72
2025-08,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,206691,9461,746575.58,0.0458,78.91
2025-08,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,208847,2275,270206.84,0.0109,118.77
2025-09,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,186472,2885,170685.30,0.0155,59.16
2025-09,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,225763,4721,542896.67,0.0209,115.00
2025-09,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,258506,10192,1205031.26,0.0394,118.23
2025-09,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,207710,11888,793406.92,0.0572,66.74
2025-10,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,54636,3248,306401.00,0.0594,94.34
2025-10,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,213283,4603,525999.44,0.0216,114.27
2025-10,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,81665,2384,56436.89,0.0292,23.67
2025-10,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,206626,10602,1061016.02,0.0513,100.08
2025-11,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,93781,5481,594023.04,0.0584,108.38
2025-11,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,96898,3862,280007.17,0.0399,72.50
2025-11,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,27657,989,68358.33,0.0358,69.12
2025-11,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,179903,5967,491046.74,0.0332,82.29
2025-12,Area_2,T024,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,210792,11540,1223386.35,0.0547,106.01
2025-12,Area_2,T024,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,168746,9090,423230.44,0.0539,46.56
2025-12,Area_2,T024,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,299746,17320,1839605.03,0.0578,106.21
2025-12,Area_2,T024,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,101121,3076,176158.99,0.0304,57.27
2025-01,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,172826,7979,555239.25,0.0462,69.59
2025-01,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,154092,8432,1004652.00,0.0547,119.15
2025-01,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,145991,7904,565988.86,0.0541,71.61
2025-01,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,104082,5332,292091.87,0.0512,54.78
2025-02,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,181633,6754,718958.49,0.0372,106.45
2025-02,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,119616,6451,643439.53,0.0539,99.74
2025-02,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,39623,882,31517.45,0.0223,35.73
2025-02,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,125228,6493,582728.22,0.0518,89.75
2025-03,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,89274,4252,152478.89,0.0476,35.86
2025-03,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,68874,3999,266121.46,0.0581,66.55
2025-03,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,205374,10533,346398.63,0.0513,32.89
2025-03,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,173962,3728,413323.85,0.0214,110.87
2025-04,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,112241,5712,589555.04,0.0509,103.21
2025-04,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,112124,2571,101074.46,0.0229,39.31
2025-04,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,95418,5635,468726.92,0.0591,83.18
2025-04,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,183038,5277,110327.51,0.0288,20.91
2025-05,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,278722,4577,221226.07,0.0164,48.33
2025-05,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,49257,1557,161946.92,0.0316,104.01
2025-05,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,283579,11805,1336359.18,0.0416,113.20
2025-05,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,223667,9929,265935.42,0.0444,26.78
2025-06,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,278778,5106,495784.58,0.0183,97.10
2025-06,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,93609,3152,81296.53,0.0337,25.79
2025-06,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,174893,10261,1199385.57,0.0587,116.89
2025-06,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,97475,4130,328085.49,0.0424,79.44
2025-07,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,238118,3162,323002.39,0.0133,102.15
2025-07,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,51598,1776,172344.36,0.0344,97.04
2025-07,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,247286,7986,378238.26,0.0323,47.36
2025-07,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,252732,14460,436971.97,0.0572,30.22
2025-08,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,233030,8470,868954.89,0.0363,102.59
2025-08,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,168554,3546,100132.32,0.0210,28.24
2025-08,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,72930,4196,147303.89,0.0575,35.11
2025-08,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,73268,4064,429711.14,0.0555,105.74
2025-09,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,204403,6107,289603.22,0.0299,47.42
2025-09,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,287770,8767,959196.77,0.0305,109.41
2025-09,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,199362,2303,196138.87,0.0116,85.17
2025-09,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,46385,2468,166148.20,0.0532,67.32
2025-10,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,250983,4508,181988.52,0.0180,40.37
2025-10,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,225390,7366,537979.05,0.0327,73.04
2025-10,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,190182,7856,260225.98,0.0413,33.12
2025-10,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,258260,14357,1676195.92,0.0556,116.75
2025-11,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,166323,8287,564777.57,0.0498,68.15
2025-11,Area_5,T060,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,280550,4561,403906.33,0.0163,88.56
2025-11,Area_5,T060,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,54531,2067,87959.15,0.0379,42.55
2025-11,Area_5,T060,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,272859,3604,281822.49,0.0132,78.20
2025-12,Area_5,T060,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,251809,12559,640963.58,0.0499,51.04
