CONGRESS_INTERACTION_ID,CUSTOMER_ID,TIER,CONGRESS_NAME,MODE,START_TIME,END_TIME,INVITATION_SENT,REGISTERED,ATTENDED,SESSIONS_ATTENDED,MINUTES_SPENT,PARTICIPATION_TYPE,BOOTH_VISIT,MSL_MEETING,INTENT_SCORE,POST_CONGRESS_FOLLOWUP
CON00167,1088393119,tier_1,Global Med Summit A,Virtual,2025-02-12 11:00:00.000,2025-02-12 17:00:00.000,true,true,true,6,240,Delegate,false,false,5,false
CON00168,5954900567,tier_1,Med Innovation Hub,Physical,2025-08-07 08:00:00.000,2025-08-07 10:00:00.000,true,true,true,2,120,Delegate,true,false,5,true
CON00169,6393022046,tier_1,Global Med Summit A,Hybrid,2025-05-04 12:00:00.000,2025-05-04 19:00:00.000,true,true,true,2,80,Delegate,false,true,5,true
CON00170,6393022046,tier_1,Global Med Summit A,Hybrid,2025-04-06 15:00:00.000,2025-04-06 19:00:00.000,true,true,true,5,200,Speaker,false,false,4,true
CON00171,4378468785,tier_1,Med Innovation Hub,Virtual,2025-06-24 16:00:00.000,2025-06-24 18:00:00.000,true,true,true,1,60,Speaker,true,false,5,false
CON00172,4378468785,tier_1,Global Med Summit A,Physical,2025-12-12 15:00:00.000,2025-12-12 21:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00173,4692792363,tier_1,Future Care 360,Physical,2025-10-04 16:00:00.000,2025-10-04 23:00:00.000,true,true,true,4,160,Delegate,true,false,3,false
CON00174,4692792363,tier_1,Global Med Summit A,Physical,2025-08-20 14:00:00.000,2025-08-20 18:00:00.000,true,true,true,6,360,Delegate,true,false,5,true
CON00175,4692792363,tier_1,Med Innovation Hub,Hybrid,2025-11-15 11:00:00.000,2025-11-15 18:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00176,4062091057,tier_1,Future Care 360,Virtual,2025-01-10 15:00:00.000,2025-01-10 17:00:00.000,true,true,true,2,120,Delegate,true,true,3,true
CON00177,4062091057,tier_1,Global Med Summit A,Hybrid,2025-11-04 12:00:00.000,2025-11-04 18:00:00.000,true,true,true,1,40,Delegate,false,true,5,false
CON00178,4062091057,tier_1,Future Care 360,Virtual,2025-12-13 16:00:00.000,2025-12-13 19:00:00.000,true,true,true,6,180,Delegate,false,false,5,true
CON00179,4210827990,tier_1,Med Innovation Hub,Virtual,2025-07-05 16:00:00.000,2025-07-05 23:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00180,4210827990,tier_1,Future Care 360,Physical,2025-03-22 09:00:00.000,2025-03-22 12:00:00.000,true,true,true,4,120,Delegate,true,true,5,true
CON00181,4210827990,tier_1,Therapy Advance Z,Physical,2025-10-18 13:00:00.000,2025-10-18 15:00:00.000,true,true,true,4,240,Delegate,false,false,4,true
CON00182,7526315228,tier_2,Therapy Advance Z,Hybrid,2025-02-13 11:00:00.000,2025-02-13 15:00:00.000,true,true,true,1,30,Delegate,true,true,3,true
CON00183,7526315228,tier_2,Med Innovation Hub,Virtual,2025-12-19 08:00:00.000,2025-12-19 12:00:00.000,true,true,true,3,180,Delegate,true,true,3,false
CON00184,7526315228,tier_2,Global Med Summit A,Physical,2025-03-21 08:00:00.000,2025-03-21 11:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00185,3723538361,tier_2,Health Forum X,Virtual,2025-01-04 11:00:00.000,2025-01-04 17:00:00.000,true,true,true,6,240,Delegate,false,false,4,true
CON00186,3723538361,tier_2,Med Innovation Hub,Hybrid,2025-09-24 10:00:00.000,2025-09-24 12:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00187,5764078134,tier_2,Clinical Excellence Y,Hybrid,2025-08-03 16:00:00.000,2025-08-03 20:00:00.000,true,true,true,1,40,Speaker,true,false,4,true
CON00188,5764078134,tier_2,Clinical Excellence Y,Physical,2025-02-04 08:00:00.000,2025-02-04 12:00:00.000,true,true,true,4,160,Delegate,true,false,5,false
CON00189,5683387607,tier_1,Future Care 360,Hybrid,2025-08-04 16:00:00.000,2025-08-04 20:00:00.000,true,true,true,2,120,Delegate,false,true,3,false
CON00190,5683387607,tier_1,Future Care 360,Hybrid,2025-07-31 15:00:00.000,2025-07-31 22:00:00.000,true,true,true,5,300,Delegate,false,false,4,false
CON00191,1890412383,tier_1,Global Med Summit A,Virtual,2025-06-30 09:00:00.000,2025-06-30 13:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00192,1890412383,tier_1,Global Med Summit A,Virtual,2025-11-12 08:00:00.000,2025-11-12 14:00:00.000,true,true,true,1,30,Delegate,false,false,5,false
CON00193,6817076137,tier_1,Global Med Summit A,Virtual,2025-09-26 13:00:00.000,2025-09-26 15:00:00.000,true,true,true,4,160,Delegate,true,false,4,false
CON00194,6817076137,tier_1,Therapy Advance Z,Hybrid,2025-09-24 15:00:00.000,2025-09-24 19:00:00.000,true,true,true,3,180,Delegate,true,false,5,true
CON00195,6817076137,tier_1,Med Innovation Hub,Virtual,2025-10-04 13:00:00.000,2025-10-04 17:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00196,1959687070,tier_2,Health Forum X,Virtual,2025-06-28 09:00:00.000,2025-06-28 12:00:00.000,true,true,true,4,180,Chairperson,true,false,3,true
CON00197,1959687070,tier_2,Clinical Excellence Y,Physical,2025-11-04 11:00:00.000,2025-11-04 19:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON00198,1959687070,tier_2,Future Care 360,Physical,2025-10-12 11:00:00.000,2025-10-12 17:00:00.000,true,true,true,1,60,Delegate,true,true,4,false
CON00199,4749119877,tier_1,Future Care 360,Virtual,2025-05-28 13:00:00.000,2025-05-28 15:00:00.000,true,true,true,2,80,Delegate,true,true,4,true
CON00200,8285682378,tier_2,Health Forum X,Virtual,2025-08-19 10:00:00.000,2025-08-19 12:00:00.000,true,false,false,0,0,Speaker,false,false,1,false
CON00201,9923112608,tier_1,Med Innovation Hub,Hybrid,2025-12-21 13:00:00.000,2025-12-21 15:00:00.000,true,true,true,2,120,Delegate,true,false,4,true
CON00202,8116027522,tier_1,Health Forum X,Physical,2025-09-20 11:00:00.000,2025-09-20 17:00:00.000,true,true,true,3,120,Delegate,true,true,4,true
CON00203,8116027522,tier_1,Med Innovation Hub,Hybrid,2025-05-16 10:00:00.000,2025-05-16 16:00:00.000,true,true,true,2,120,Delegate,false,false,3,true
CON00204,8116027522,tier_1,Med Innovation Hub,Physical,2025-05-25 15:00:00.000,2025-05-25 19:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON00205,6564716841,tier_2,Clinical Excellence Y,Virtual,2025-12-10 14:00:00.000,2025-12-10 20:00:00.000,true,true,true,2,90,Delegate,true,false,5,false
CON00206,6564716841,tier_2,Global Med Summit A,Virtual,2025-05-03 16:00:00.000,2025-05-03 19:00:00.000,true,true,false,0,0,Delegate,false,false,1,true
CON00207,9126666984,tier_1,Therapy Advance Z,Virtual,2025-07-24 08:00:00.000,2025-07-24 10:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON00208,9126666984,tier_1,World Therapy Connect,Virtual,2025-03-31 10:00:00.000,2025-03-31 13:00:00.000,true,true,true,5,150,Delegate,false,true,4,true
CON00209,3574845894,tier_2,Future Care 360,Hybrid,2025-08-27 15:00:00.000,2025-08-27 18:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00210,3574845894,tier_2,Global Med Summit A,Hybrid,2025-04-01 16:00:00.000,2025-04-01 19:00:00.000,true,true,true,3,180,Delegate,true,true,3,true
CON00211,3574845894,tier_2,Global Med Summit A,Physical,2025-12-14 14:00:00.000,2025-12-14 22:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON00212,2110709226,tier_2,Therapy Advance Z,Virtual,2025-03-25 10:00:00.000,2025-03-25 14:00:00.000,true,true,true,4,160,Delegate,true,false,5,true
CON00213,2110709226,tier_2,Future Care 360,Physical,2025-07-26 13:00:00.000,2025-07-26 21:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00214,5669457205,tier_1,Health Forum X,Virtual,2025-01-05 16:00:00.000,2025-01-05 22:00:00.000,true,true,true,1,40,Delegate,true,false,4,true
CON00215,5669457205,tier_1,Global Med Summit A,Virtual,2025-06-13 12:00:00.000,2025-06-13 19:00:00.000,true,true,true,3,180,Delegate,false,true,5,true
CON00216,9664287568,tier_1,Therapy Advance Z,Hybrid,2025-11-20 12:00:00.000,2025-11-20 15:00:00.000,true,true,true,1,45,Delegate,true,true,5,false
CON00217,9664287568,tier_1,Med Innovation Hub,Virtual,2025-08-20 10:00:00.000,2025-08-20 14:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON00218,9951056065,tier_2,Clinical Excellence Y,Hybrid,2025-01-11 12:00:00.000,2025-01-11 16:00:00.000,true,true,true,5,150,Speaker,false,true,3,true
CON00219,9951056065,tier_2,Med Innovation Hub,Physical,2025-01-04 14:00:00.000,2025-01-04 22:00:00.000,true,true,true,5,200,Speaker,false,false,3,true
CON00220,1821103408,tier_2,Therapy Advance Z,Virtual,2025-02-15 09:00:00.000,2025-02-15 13:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00221,1821103408,tier_2,Health Forum X,Hybrid,2025-06-29 15:00:00.000,2025-06-29 20:00:00.000,true,true,true,5,150,Chairperson,false,false,3,true
CON00222,1821103408,tier_2,Med Innovation Hub,Physical,2025-10-07 10:00:00.000,2025-10-07 14:00:00.000,true,true,true,5,225,Delegate,false,true,5,false
CON00223,2802369725,tier_1,Med Innovation Hub,Physical,2025-04-14 11:00:00.000,2025-04-14 14:00:00.000,true,true,true,4,120,Speaker,false,false,4,false
CON00224,2802369725,tier_1,Clinical Excellence Y,Virtual,2025-03-02 13:00:00.000,2025-03-02 16:00:00.000,true,true,true,1,30,Delegate,true,false,3,true
CON00225,7352373940,tier_2,World Therapy Connect,Virtual,2025-11-11 09:00:00.000,2025-11-11 12:00:00.000,true,true,true,4,120,Delegate,true,true,3,true
CON00226,7352373940,tier_2,Therapy Advance Z,Physical,2025-04-25 10:00:00.000,2025-04-25 17:00:00.000,true,true,false,0,0,Delegate,false,false,3,false
CON00227,5863190036,tier_2,World Therapy Connect,Virtual,2025-10-05 11:00:00.000,2025-10-05 15:00:00.000,true,true,true,6,360,Chairperson,false,false,4,true
CON00228,5863190036,tier_2,Health Forum X,Physical,2025-01-14 12:00:00.000,2025-01-14 14:00:00.000,true,true,true,6,180,Delegate,false,true,4,false
CON00229,6632408449,tier_1,Clinical Excellence Y,Virtual,2025-02-08 09:00:00.000,2025-02-08 16:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00230,6632408449,tier_1,World Therapy Connect,Virtual,2025-08-24 14:00:00.000,2025-08-24 17:00:00.000,true,true,true,2,60,Delegate,true,true,3,false
CON00231,4364991461,tier_1,Health Forum X,Physical,2025-06-26 11:00:00.000,2025-06-26 15:00:00.000,true,true,true,2,60,Chairperson,true,false,3,true
CON00232,4364991461,tier_1,Therapy Advance Z,Hybrid,2025-09-13 09:00:00.000,2025-09-13 14:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00233,4364991461,tier_1,Clinical Excellence Y,Hybrid,2025-12-08 16:00:00.000,2025-12-09 00:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON00234,8131852211,tier_1,Therapy Advance Z,Virtual,2025-03-14 11:00:00.000,2025-03-14 19:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON00235,8131852211,tier_1,Clinical Excellence Y,Physical,2025-08-06 08:00:00.000,2025-08-06 11:00:00.000,true,true,true,2,90,Delegate,true,false,4,false
CON00236,2257423933,tier_2,Global Med Summit A,Virtual,2025-02-08 15:00:00.000,2025-02-08 20:00:00.000,true,true,true,4,180,Delegate,false,false,4,true
CON00237,8365272749,tier_2,Med Innovation Hub,Hybrid,2025-09-21 15:00:00.000,2025-09-21 23:00:00.000,true,true,true,6,180,Delegate,true,true,5,false
CON00238,8365272749,tier_2,World Therapy Connect,Physical,2025-11-21 13:00:00.000,2025-11-21 21:00:00.000,true,true,false,0,0,Delegate,false,false,1,false
CON00239,9122218907,tier_1,Clinical Excellence Y,Hybrid,2025-03-31 09:00:00.000,2025-03-31 12:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00240,3751925780,tier_1,Global Med Summit A,Hybrid,2025-09-27 13:00:00.000,2025-09-27 17:00:00.000,true,true,true,3,120,Delegate,true,false,3,true
CON00241,3751925780,tier_1,Med Innovation Hub,Physical,2025-09-07 12:00:00.000,2025-09-07 16:00:00.000,true,true,true,5,200,Speaker,true,true,4,false
CON00242,4050013373,tier_2,Future Care 360,Physical,2025-04-29 13:00:00.000,2025-04-29 16:00:00.000,true,true,true,3,180,Delegate,false,false,5,true
CON00243,1610896615,tier_2,Therapy Advance Z,Physical,2025-04-15 10:00:00.000,2025-04-15 12:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00244,1610896615,tier_2,Therapy Advance Z,Virtual,2025-03-23 09:00:00.000,2025-03-23 16:00:00.000,true,true,true,2,120,Delegate,true,false,4,true
CON00245,1610896615,tier_2,Future Care 360,Virtual,2025-09-17 09:00:00.000,2025-09-17 11:00:00.000,true,true,true,1,30,Delegate,true,false,5,true
CON00246,2419687202,tier_2,World Therapy Connect,Physical,2025-04-29 16:00:00.000,2025-04-30 00:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00247,6109669037,tier_2,Health Forum X,Hybrid,2025-02-13 15:00:00.000,2025-02-13 21:00:00.000,true,true,true,5,225,Delegate,false,false,4,true
CON00248,4053185874,tier_2,Therapy Advance Z,Physical,2025-03-09 12:00:00.000,2025-03-09 16:00:00.000,true,true,true,6,270,Delegate,true,true,4,true
CON00249,4053185874,tier_2,Global Med Summit A,Virtual,2025-06-05 10:00:00.000,2025-06-05 17:00:00.000,true,true,true,3,135,Speaker,false,false,3,true
CON00250,7643465209,tier_1,Health Forum X,Physical,2025-01-01 14:00:00.000,2025-01-01 21:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON00251,7499783551,tier_2,Therapy Advance Z,Physical,2025-06-28 14:00:00.000,2025-06-28 22:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00252,7627857283,tier_2,World Therapy Connect,Hybrid,2025-06-26 10:00:00.000,2025-06-26 16:00:00.000,true,true,true,3,180,Speaker,false,false,5,false
CON00253,7627857283,tier_2,Health Forum X,Physical,2025-03-26 11:00:00.000,2025-03-26 14:00:00.000,true,false,false,0,0,Chairperson,false,false,1,true
CON00254,7627857283,tier_2,Clinical Excellence Y,Virtual,2025-10-06 15:00:00.000,2025-10-06 21:00:00.000,true,true,true,3,120,Delegate,false,false,3,false
CON00255,1427376989,tier_2,Clinical Excellence Y,Hybrid,2025-09-23 12:00:00.000,2025-09-23 18:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00256,1427376989,tier_2,Clinical Excellence Y,Hybrid,2025-02-23 16:00:00.000,2025-02-23 22:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00257,4690569135,tier_1,Future Care 360,Hybrid,2025-05-28 10:00:00.000,2025-05-28 17:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00258,4690569135,tier_1,Med Innovation Hub,Hybrid,2025-06-11 10:00:00.000,2025-06-11 13:00:00.000,true,true,true,1,40,Delegate,true,true,5,true
CON00259,6975302615,tier_2,World Therapy Connect,Physical,2025-03-22 14:00:00.000,2025-03-22 22:00:00.000,true,true,true,5,150,Delegate,true,false,5,false
CON00260,3789436371,tier_2,Med Innovation Hub,Hybrid,2025-10-28 12:00:00.000,2025-10-28 16:00:00.000,true,false,false,0,0,Speaker,false,false,2,false
CON00261,3789436371,tier_2,Med Innovation Hub,Virtual,2025-09-26 11:00:00.000,2025-09-26 18:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00262,3789436371,tier_2,Therapy Advance Z,Hybrid,2025-11-09 14:00:00.000,2025-11-09 21:00:00.000,true,true,true,6,270,Delegate,false,true,5,false
CON00263,5204005564,tier_2,Health Forum X,Physical,2025-09-03 15:00:00.000,2025-09-03 18:00:00.000,true,true,true,4,160,Delegate,false,true,4,true
CON00264,5204005564,tier_2,Health Forum X,Physical,2025-09-02 09:00:00.000,2025-09-02 11:00:00.000,true,true,true,2,120,Delegate,false,false,4,false
CON00265,3774948414,tier_1,Global Med Summit A,Virtual,2025-07-09 12:00:00.000,2025-07-09 19:00:00.000,true,true,true,4,240,Delegate,true,false,4,false
CON00266,3774948414,tier_1,Health Forum X,Virtual,2025-07-25 09:00:00.000,2025-07-25 16:00:00.000,true,true,true,2,120,Delegate,true,true,5,false
CON00267,3774948414,tier_1,Future Care 360,Virtual,2025-09-20 16:00:00.000,2025-09-20 21:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00268,7362452848,tier_1,Future Care 360,Hybrid,2025-07-02 15:00:00.000,2025-07-02 22:00:00.000,true,false,false,0,0,Chairperson,false,false,3,false
CON00269,7362452848,tier_1,Med Innovation Hub,Physical,2025-01-15 15:00:00.000,2025-01-15 21:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON00270,7362452848,tier_1,Health Forum X,Physical,2025-07-17 14:00:00.000,2025-07-17 19:00:00.000,true,true,true,5,225,Chairperson,false,true,4,true
CON00271,8402985773,tier_1,Therapy Advance Z,Physical,2025-10-31 16:00:00.000,2025-10-31 22:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON00272,8402985773,tier_1,World Therapy Connect,Hybrid,2025-07-03 11:00:00.000,2025-07-03 17:00:00.000,true,true,true,1,45,Delegate,true,false,5,false
CON00273,6900024342,tier_2,Future Care 360,Hybrid,2025-09-06 12:00:00.000,2025-09-06 17:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00274,9917759643,tier_2,World Therapy Connect,Virtual,2025-08-03 12:00:00.000,2025-08-03 18:00:00.000,true,true,true,2,80,Speaker,false,true,5,true
CON00275,9917759643,tier_2,World Therapy Connect,Hybrid,2025-03-17 16:00:00.000,2025-03-17 20:00:00.000,true,true,true,3,135,Delegate,false,false,3,false
CON00276,9917759643,tier_2,Future Care 360,Physical,2025-10-13 15:00:00.000,2025-10-13 20:00:00.000,true,true,true,1,40,Speaker,false,false,5,true
CON00277,9383684192,tier_1,Global Med Summit A,Physical,2025-08-03 09:00:00.000,2025-08-03 14:00:00.000,true,true,true,6,180,Delegate,true,true,4,true
CON00278,9383684192,tier_1,Clinical Excellence Y,Hybrid,2025-02-04 14:00:00.000,2025-02-04 18:00:00.000,true,true,true,5,225,Delegate,true,true,4,false
CON00279,9196528998,tier_1,Med Innovation Hub,Hybrid,2025-08-23 08:00:00.000,2025-08-23 15:00:00.000,true,true,false,0,0,Delegate,false,false,1,true
CON00280,3079569333,tier_2,Future Care 360,Virtual,2025-04-30 10:00:00.000,2025-04-30 18:00:00.000,true,true,true,6,360,Delegate,true,false,5,false
CON00281,3079569333,tier_2,Clinical Excellence Y,Physical,2025-04-16 10:00:00.000,2025-04-16 15:00:00.000,true,true,true,6,240,Delegate,false,false,5,false
CON00282,1115492951,tier_1,Therapy Advance Z,Hybrid,2025-11-28 15:00:00.000,2025-11-28 23:00:00.000,true,true,true,4,180,Delegate,false,false,5,true
CON00283,2297437858,tier_2,Global Med Summit A,Hybrid,2025-01-11 10:00:00.000,2025-01-11 13:00:00.000,true,false,false,0,0,Speaker,false,false,1,true
CON00284,2749876091,tier_2,Future Care 360,Physical,2025-08-22 11:00:00.000,2025-08-22 17:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00285,2749876091,tier_2,Health Forum X,Physical,2025-03-17 11:00:00.000,2025-03-17 16:00:00.000,true,true,true,4,180,Speaker,true,true,3,true
CON00286,7907590152,tier_1,Med Innovation Hub,Physical,2025-02-12 10:00:00.000,2025-02-12 18:00:00.000,true,true,true,1,45,Speaker,false,false,3,false
CON00287,3726461374,tier_1,Therapy Advance Z,Virtual,2025-02-13 14:00:00.000,2025-02-13 20:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON00288,3726461374,tier_1,Med Innovation Hub,Hybrid,2025-07-14 12:00:00.000,2025-07-14 15:00:00.000,true,true,true,3,120,Delegate,true,false,5,true
CON00289,6413920970,tier_2,Future Care 360,Hybrid,2025-02-21 10:00:00.000,2025-02-21 17:00:00.000,true,true,true,6,240,Delegate,true,false,3,true
CON00290,6413920970,tier_2,World Therapy Connect,Physical,2025-11-01 14:00:00.000,2025-11-01 20:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON00291,6413920970,tier_2,Therapy Advance Z,Physical,2025-06-24 16:00:00.000,2025-06-24 22:00:00.000,true,true,true,1,30,Delegate,false,true,5,true
CON00292,3565004318,tier_1,Clinical Excellence Y,Hybrid,2025-01-24 15:00:00.000,2025-01-24 23:00:00.000,true,true,true,1,40,Delegate,true,true,3,true
CON00293,3565004318,tier_1,Global Med Summit A,Hybrid,2025-05-11 16:00:00.000,2025-05-11 21:00:00.000,true,true,true,2,90,Delegate,false,false,4,true
CON00294,4039617250,tier_1,Future Care 360,Virtual,2025-04-02 12:00:00.000,2025-04-02 18:00:00.000,true,true,true,2,80,Delegate,true,false,5,true
CON00295,8441829384,tier_2,Med Innovation Hub,Physical,2025-12-16 12:00:00.000,2025-12-16 15:00:00.000,true,true,true,2,80,Delegate,false,false,3,true
CON00296,8441829384,tier_2,Therapy Advance Z,Virtual,2025-03-10 10:00:00.000,2025-03-10 15:00:00.000,true,true,true,3,90,Delegate,true,false,4,true
CON00297,8441829384,tier_2,Global Med Summit A,Hybrid,2025-11-24 09:00:00.000,2025-11-24 13:00:00.000,true,true,true,4,120,Delegate,false,false,3,true
CON00298,8793550033,tier_2,Global Med Summit A,Physical,2025-12-06 16:00:00.000,2025-12-06 19:00:00.000,true,true,true,4,160,Delegate,true,false,4,true
CON00299,8793550033,tier_2,Future Care 360,Hybrid,2025-11-19 09:00:00.000,2025-11-19 15:00:00.000,true,true,true,5,225,Speaker,true,true,3,false
